,Ticker,Exchange,Name,Sector,Industry
3028,UBCP,NASDAQ,United Bancorp Inc,Finance,Major Banks
3029,UBFO,NASDAQ,United Security Bancshares,Finance,Major Banks
3030,UBIO,NASDAQ,Proshares Ultrapro Nasdaq Biotechnology,Missing,Missing
3031,UBNK,NASDAQ,United Financial Bancorp Inc,Finance,Banks
3032,UBNT,NASDAQ,Ubiquiti Networks Inc,Technology,Radio And Television Broadcasting And Communications Equipment
3033,UBOH,NASDAQ,United Bancshares Inc,Finance,Major Banks
3034,UBSH,NASDAQ,Union Bankshares Corporation,Finance,Major Banks
3035,UBSI,NASDAQ,United Bankshares Inc,Finance,Major Banks
3036,UBX,NASDAQ,Unity Biotechnology Inc,Health Care,Major Pharmaceuticals
3037,UCBA,NASDAQ,United Community Bancorp,Finance,Savings Institutions
3038,UCBI,NASDAQ,United Community Banks Inc,Finance,Major Banks
3039,UCFC,NASDAQ,United Community Financial Corp,Finance,Banks
3040,UCTT,NASDAQ,Ultra Clean Holdings Inc,Technology,Semiconductors
3041,UDBI,NASDAQ,Legg Mason Us Diversified Core Etf,Missing,Missing
3042,UEIC,NASDAQ,Universal Electronics Inc,Consumer Nondurables,Consumer Electronics Appliances
3043,UEPS,NASDAQ,Net 1 Ueps Technologies Inc,Finance,Investment Bankers Brokers Service
3044,UFCS,NASDAQ,United Fire Group Inc,Finance,Propertycasualty Insurers
3045,UFPI,NASDAQ,Universal Forest Products Inc,Basic Industries,Forest Products
3046,UFPT,NASDAQ,Ufp Technologies Inc,Capital Goods,Containers Packaging
3047,UG,NASDAQ,Unitedguardian Inc,Consumer Nondurables,Package Goods Cosmetics
3048,UGLD,NASDAQ,Credit Suisse Ag,Finance,Investment Bankers Brokers Service
3049,UHAL,NASDAQ,Amerco,Consumer Services,Rental Leasing Companies
3050,UIHC,NASDAQ,United Insurance Holdings Corp,Finance,Propertycasualty Insurers
3051,ULBI,NASDAQ,Ultralife Corporation,Miscellaneous,Industrial Machinery Components
3052,ULH,NASDAQ,Universal Logistics Holdings Inc,Transportation,Trucking Freight Courier Services
3053,ULTA,NASDAQ,Ulta Beauty Inc,Consumer Services,Other Specialty Stores
3054,ULTI,NASDAQ,The Ultimate Software Group Inc,Technology,Computer Software Prepackaged Software
3055,UMBF,NASDAQ,Umb Financial Corporation,Finance,Major Banks
3056,UMPQ,NASDAQ,Umpqua Holdings Corporation,Finance,Savings Institutions
3057,UMRX,NASDAQ,Unum Therapeutics Inc,Health Care,Major Pharmaceuticals
3058,UNAM,NASDAQ,Unico American Corporation,Finance,Propertycasualty Insurers
3059,UNB,NASDAQ,Union Bankshares Inc,Finance,Major Banks
3060,UNFI,NASDAQ,United Natural Foods Inc,Consumer Nondurables,Food Distributors
3061,UNIT,NASDAQ,Uniti Group Inc,Consumer Services,Real Estate Investment Trusts
3062,UNTY,NASDAQ,Unity Bancorp Inc,Finance,Major Banks
3063,UONE,NASDAQ,Urban One Inc,Consumer Services,Broadcasting
3064,UONEK,NASDAQ,Urban One Inc,Consumer Services,Broadcasting
3065,UPL,NASDAQ,Ultra Petroleum Corp,Energy,Oil And Gas Production
3066,UPLD,NASDAQ,Upland Software Inc,Technology,Computer Software Prepackaged Software
3067,URBN,NASDAQ,Urban Outfitters Inc,Consumer Services,Clothing Shoe Accessory Stores
3068,URGN,NASDAQ,Urogen Pharma Ltd,Health Care,Major Pharmaceuticals
3069,USAK,NASDAQ,Usa Truck Inc,Transportation,Trucking Freight Courier Services
3070,USAP,NASDAQ,Universal Stainless And Alloy Products Inc,Basic Industries,Steel Iron Ore
3071,USAT,NASDAQ,Usa Technologies Inc,Miscellaneous,Office Equipment Supplies Services
3072,USATP,NASDAQ,Usa Technologies Inc,Miscellaneous,Office Equipment Supplies Services
3073,USAU,NASDAQ,Us Gold Corp,Missing,Missing
3074,USCR,NASDAQ,U S Concrete Inc,Capital Goods,Building Materials
3075,USEG,NASDAQ,Us Energy Corp,Energy,Oil And Gas Production
3076,USLB,NASDAQ,Powershares Russell 1000 Low Beta Equal Weight Portfolio,Missing,Missing
3077,USLM,NASDAQ,United States Lime And Minerals Inc,Basic Industries,Mining And Quarrying Of Nonmetallic Minerals No Fuels
3078,USLV,NASDAQ,Credit Suisse Ag,Finance,Investment Bankers Brokers Service
3079,USMC,NASDAQ,Principal Us Megacap Multifactor Index Etf,Missing,Missing
3080,USOI,NASDAQ,Credit Suisse Ag,Finance,Investment Bankers Brokers Service
3081,UTHR,NASDAQ,United Therapeutics Corporation,Health Care,Major Pharmaceuticals
3082,UTMD,NASDAQ,Utah Medical Products Inc,Health Care,Medical Dental Instruments
3083,UTSI,NASDAQ,Utstarcom Holdings Corp,Consumer Durables,Telecommunications Equipment
3084,UVSP,NASDAQ,Univest Corporation Of Pennsylvania,Finance,Major Banks
3085,VALU,NASDAQ,Value Line Inc,Finance,Investment Managers
3086,VALX,NASDAQ,Validea Market Legends Etf,Missing,Missing
3087,VBFC,NASDAQ,Village Bank And Trust Financial Corp,Finance,Major Banks
3088,VBIV,NASDAQ,Vbi Vaccines Inc,Health Care,Biotechnology Biological Products No Diagnostic Substances
3089,VBLT,NASDAQ,Vascular Biogenics Ltd,Health Care,Major Pharmaceuticals
3090,VBND,NASDAQ,Etf Series Solutions Trust Vident Core Us Bond Strategy Fund,Missing,Missing
3091,VBTX,NASDAQ,Veritex Holdings Inc,Finance,Major Banks
3092,VC,NASDAQ,Visteon Corporation,Capital Goods,Auto Partsoem
3093,VCEL,NASDAQ,Vericel Corporation,Health Care,Biotechnology Biological Products No Diagnostic Substances
3094,VCIT,NASDAQ,Vanguard Intermediateterm Corporate Bond Etf,Missing,Missing
3095,VCLT,NASDAQ,Vanguard Longterm Corporate Bond Etf,Missing,Missing
3096,VCSH,NASDAQ,Vanguard Shortterm Corporate Bond Etf,Missing,Missing
3097,VCTR,NASDAQ,Victory Capital Holdings Inc,Finance,Investment Managers
3098,VCYT,NASDAQ,Veracyte Inc,Health Care,Medical Specialities
3099,VDSI,NASDAQ,Vasco Data Security International Inc,Technology,Edp Services
3100,VEAC,NASDAQ,Vantage Energy Acquisition Corp,Finance,Business Services
3101,VEACU,NASDAQ,Vantage Energy Acquisition Corp,Finance,Business Services
3102,VEACW,NASDAQ,Vantage Energy Acquisition Corp,Finance,Business Services
3103,VECO,NASDAQ,Veeco Instruments Inc,Technology,Industrial Machinery Components
3104,VEON,NASDAQ,Veon Ltd,Public Utilities,Telecommunications Equipment
3105,VERI,NASDAQ,Veritone Inc,Technology,Edp Services
3106,VERU,NASDAQ,Veru Inc,Basic Industries,Specialty Chemicals
3107,VETS,NASDAQ,Pacer Military Times Best Employers Etf,Missing,Missing
3108,VGIT,NASDAQ,Vanguard Intermediateterm Treasury Etf,Missing,Missing
3109,VGLT,NASDAQ,Vanguard Longtreasury Etf,Missing,Missing
3110,VGSH,NASDAQ,Vanguard Shortterm Treasury Etf,Missing,Missing
3111,VIA,NASDAQ,Viacom Inc,Consumer Services,Television Services
3112,VIAB,NASDAQ,Viacom Inc,Consumer Services,Television Services
3113,VIAV,NASDAQ,Viavi Solutions Inc,Technology,Semiconductors
3114,VICL,NASDAQ,Vical Incorporated,Health Care,Biotechnology Biological Products No Diagnostic Substances
3115,VICR,NASDAQ,Vicor Corporation,Capital Goods,Industrial Machinery Components
3116,VIDI,NASDAQ,Etf Series Solutions Trust Vident International Equity Fund,Missing,Missing
3117,VIGI,NASDAQ,Vanguard International Dividend Appreciation Etf,Missing,Missing
3118,VIIX,NASDAQ,Credit Suisse Ag,Finance,Investment Bankers Brokers Service
3119,VIIZ,NASDAQ,Credit Suisse Ag,Finance,Investment Bankers Brokers Service
3120,VIRC,NASDAQ,Virco Manufacturing Corporation,Consumer Durables,Industrial Specialties
3121,VIRT,NASDAQ,Virtu Financial Inc,Finance,Investment Bankers Brokers Service
3122,VIVE,NASDAQ,Viveve Medical Inc,Health Care,Biotechnology Electromedical And Electrotherapeutic Apparatus
3123,VIVO,NASDAQ,Meridian Bioscience Inc,Health Care,Biotechnology In Vitro And In Vivo Diagnostic Substances
3124,VKTX,NASDAQ,Viking Therapeutics Inc,Health Care,Major Pharmaceuticals
3125,VKTXW,NASDAQ,Viking Therapeutics Inc,Health Care,Major Pharmaceuticals
3126,VLGEA,NASDAQ,Village Super Market Inc,Consumer Services,Food Chains
3127,VLRX,NASDAQ,Valeritas Holdings Inc,Health Care,Medical Dental Instruments
3128,VMBS,NASDAQ,Vanguard Mortgagebacked Securities Etf,Missing,Missing
3129,VNDA,NASDAQ,Vanda Pharmaceuticals Inc,Health Care,Major Pharmaceuticals
3130,VNET,NASDAQ,21Vianet Group Inc,Technology,Computer Software Programming Data Processing
3131,VNOM,NASDAQ,Viper Energy Partners Lp,Energy,Oil And Gas Production
3132,VNQI,NASDAQ,Vanguard Global Exus Real Estate Etf,Missing,Missing
3133,VOD,NASDAQ,Vodafone Group Plc,Public Utilities,Telecommunications Equipment
3134,VONE,NASDAQ,Vanguard Russell 1000 Etf,Missing,Missing
3135,VONG,NASDAQ,Vanguard Russell 1000 Growth Etf,Missing,Missing
3136,VONV,NASDAQ,Vanguard Russell 1000 Value Etf,Missing,Missing
3137,VOXX,NASDAQ,Voxx International Corporation,Consumer Nondurables,Electronic Components
3138,VRA,NASDAQ,Vera Bradley Inc,Consumer Nondurables,Apparel
3139,VRAY,NASDAQ,Viewray Inc,Health Care,Biotechnology Electromedical And Electrotherapeutic Apparatus
3140,VREX,NASDAQ,Varex Imaging Corporation,Capital Goods,Industrial Machinery Components
3141,VRIG,NASDAQ,Powershares Variable Rate Investment Grade Portfolio,Missing,Missing
3142,VRML,NASDAQ,Vermillion Inc,Health Care,Biotechnology In Vitro And In Vivo Diagnostic Substances
3143,VRNA,NASDAQ,Verona Pharma Plc,Health Care,Major Pharmaceuticals
3144,VRNS,NASDAQ,Varonis Systems Inc,Technology,Computer Software Prepackaged Software
3145,VRNT,NASDAQ,Verint Systems Inc,Technology,Edp Services
3146,VRSK,NASDAQ,Verisk Analytics Inc,Technology,Edp Services
3147,VRSN,NASDAQ,Verisign Inc,Technology,Edp Services
3148,VRTS,NASDAQ,Virtus Investment Partners Inc,Finance,Investment Managers
3149,VRTSP,NASDAQ,Virtus Investment Partners Inc,Finance,Investment Managers
3150,VRTU,NASDAQ,Virtusa Corporation,Technology,Edp Services
3151,VRTX,NASDAQ,Vertex Pharmaceuticals Incorporated,Health Care,Major Pharmaceuticals
3152,VSAR,NASDAQ,Versartis Inc,Health Care,Major Pharmaceuticals
3153,VSAT,NASDAQ,Viasat Inc,Technology,Radio And Television Broadcasting And Communications Equipment
3154,VSDA,NASDAQ,Victoryshares Dividend Accelerator Etf,Missing,Missing
3155,VSEC,NASDAQ,Vse Corporation,Consumer Services,Military Government Technical
3156,VSMV,NASDAQ,Victoryshares Us Multifactor Minimum Volatility Etf,Missing,Missing
3157,VSTM,NASDAQ,Verastem Inc,Health Care,Major Pharmaceuticals
3158,VTC,NASDAQ,Vanguard Total Corporate Bond Etf,Missing,Missing
3159,VTGN,NASDAQ,Vistagen Therapeutics Inc,Health Care,Major Pharmaceuticals
3160,VTHR,NASDAQ,Vanguard Russell 3000 Etf,Missing,Missing
3161,VTIP,NASDAQ,Vanguard Shortterm Inflationprotected Securities Index Fund,Missing,Missing
3162,VTIQU,NASDAQ,Vectoiq Acquisition Corp,Missing,Missing
3163,VTL,NASDAQ,Vital Therapies Inc,Health Care,Major Pharmaceuticals
3164,VTNR,NASDAQ,Vertex Energy Inc,Energy,Integrated Oil Companies
3165,VTSI,NASDAQ,Virtra Inc,Consumer Services,Servicesmisc Amusement And Recreation
3166,VTVT,NASDAQ,Vtv Therapeutics Inc,Health Care,Major Pharmaceuticals
3167,VTWG,NASDAQ,Vanguard Russell 2000 Growth Etf,Missing,Missing
3168,VTWO,NASDAQ,Vanguard Russell 2000 Etf,Missing,Missing
3169,VTWV,NASDAQ,Vanguard Russell 2000 Value Etf,Missing,Missing
3170,VUSE,NASDAQ,Etf Series Solutions Trust Vident Core Us Equity Etf,Missing,Missing
3171,VUZI,NASDAQ,Vuzix Corporation,Technology,Radio And Television Broadcasting And Communications Equipment
3172,VVPR,NASDAQ,Vivopower International Plc,Public Utilities,Power Generation
3173,VVUS,NASDAQ,Vivus Inc,Health Care,Major Pharmaceuticals
3174,VWOB,NASDAQ,Vanguard Emerging Markets Government Bond Etf,Missing,Missing
3175,VXRT,NASDAQ,Vaxart Inc,Health Care,Biotechnology Biological Products No Diagnostic Substances
3176,VXUS,NASDAQ,Vanguard Total International Stock Etf,Missing,Missing
3177,VYGR,NASDAQ,Voyager Therapeutics Inc,Health Care,Biotechnology Biological Products No Diagnostic Substances
3178,VYMI,NASDAQ,Vanguard International High Dividend Yield Etf,Missing,Missing
3179,WABC,NASDAQ,Westamerica Bancorporation,Finance,Major Banks
3180,WAFD,NASDAQ,Washington Federal Inc,Finance,Major Banks
3181,WAFDW,NASDAQ,Washington Federal Inc,Finance,Major Banks
3182,WASH,NASDAQ,Washington Trust Bancorp Inc,Finance,Major Banks
3183,WATT,NASDAQ,Energous Corporation,Technology,Radio And Television Broadcasting And Communications Equipment
3184,WB,NASDAQ,Weibo Corporation,Technology,Computer Software Programming Data Processing
3185,WBA,NASDAQ,Walgreens Boots Alliance Inc,Health Care,Medical Nursing Services
3186,WCFB,NASDAQ,Wcf Bancorp Inc,Finance,Major Banks
3187,WDAY,NASDAQ,Workday Inc,Technology,Edp Services
3188,WDC,NASDAQ,Western Digital Corporation,Technology,Electronic Components
3189,WDFC,NASDAQ,Wd40 Company,Basic Industries,Major Chemicals
3190,WEB,NASDAQ,Webcom Group Inc,Technology,Computer Software Prepackaged Software
3191,WEBK,NASDAQ,Wellesley Bancorp Inc,Finance,Banks
3192,WEN,NASDAQ,Wendys Company The,Consumer Services,Restaurants
3193,WERN,NASDAQ,Werner Enterprises Inc,Transportation,Trucking Freight Courier Services
3194,WETF,NASDAQ,Wisdomtree Investments Inc,Finance,Investment Bankers Brokers Service
3195,WEYS,NASDAQ,Weyco Group Inc,Consumer Nondurables,Apparel
3196,WHF,NASDAQ,Whitehorse Finance Inc,Missing,Missing
3197,WHFBL,NASDAQ,Whitehorse Finance Inc,Missing,Missing
3198,WHLM,NASDAQ,Wilhelmina International Inc,Consumer Services,Professional Services
3199,WHLR,NASDAQ,Wheeler Real Estate Investment Trust Inc,Consumer Services,Real Estate Investment Trusts
3200,WHLRD,NASDAQ,Wheeler Real Estate Investment Trust Inc,Consumer Services,Real Estate Investment Trusts
3201,WHLRP,NASDAQ,Wheeler Real Estate Investment Trust Inc,Consumer Services,Real Estate Investment Trusts
3202,WHLRW,NASDAQ,Wheeler Real Estate Investment Trust Inc,Consumer Services,Real Estate Investment Trusts
3203,WIFI,NASDAQ,Boingo Wireless Inc,Consumer Services,Telecommunications Equipment
3204,WILC,NASDAQ,G Willifood International  Ltd,Consumer Nondurables,Food Distributors
3205,WIN,NASDAQ,Windstream Holdings Inc,Public Utilities,Telecommunications Equipment
3206,WINA,NASDAQ,Winmark Corporation,Consumer Services,Other Specialty Stores
3207,WING,NASDAQ,Wingstop Inc,Consumer Services,Restaurants
3208,WINS,NASDAQ,Wins Finance Holdings Inc,Finance,Finance Consumer Services
3209,WIRE,NASDAQ,Encore Wire Corporation,Capital Goods,Metal Fabrications
3210,WIX,NASDAQ,Wixcom Ltd,Technology,Computer Software Programming Data Processing
3211,WKHS,NASDAQ,Workhorse Group Inc,Capital Goods,Auto Manufacturing
3212,WLDN,NASDAQ,Willdan Group Inc,Consumer Services,Military Government Technical
3213,WLFC,NASDAQ,Willis Lease Finance Corporation,Consumer Durables,Industrial Specialties
3214,WLTW,NASDAQ,Willis Towers Watson Public Limited Company,Finance,Specialty Insurers
3215,WMGI,NASDAQ,Wright Medical Group Nv,Health Care,Industrial Specialties
3216,WMGIZ,NASDAQ,Wright Medical Group Nv,Health Care,Industrial Specialties
3217,WMIH,NASDAQ,Wmih Corp,Finance,Finance Consumer Services
3218,WNEB,NASDAQ,Western New England Bancorp Inc,Finance,Savings Institutions
3219,WOOD,NASDAQ,Ishares Sandp Global Timber And Forestry Index Fund,Missing,Missing
3220,WPRT,NASDAQ,Westport Fuel Systems Inc,Energy,Industrial Machinery Components
3221,WRLD,NASDAQ,World Acceptance Corporation,Finance,Finance Consumer Services
3222,WRLS,NASDAQ,Pensare Acquisition Corp,Finance,Business Services
3223,WRLSR,NASDAQ,Pensare Acquisition Corp,Finance,Business Services
3224,WRLSU,NASDAQ,Pensare Acquisition Corp,Finance,Business Services
3225,WRLSW,NASDAQ,Pensare Acquisition Corp,Finance,Business Services
3226,WSBC,NASDAQ,Wesbanco Inc,Finance,Major Banks
3227,WSBF,NASDAQ,Waterstone Financial Inc,Finance,Savings Institutions
3228,WSC,NASDAQ,Willscot Corporation,Missing,Missing
3229,WSCI,NASDAQ,Wsi Industries Inc,Technology,Industrial Machinery Components
3230,WSCWW,NASDAQ,Willscot Corporation,Missing,Missing
3231,WSFS,NASDAQ,Wsfs Financial Corporation,Finance,Major Banks
3232,WSTG,NASDAQ,Wayside Technology Group Inc,Technology,Retail Computer Software And Peripheral Equipment
3233,WSTL,NASDAQ,Westell Technologies Inc,Public Utilities,Telecommunications Equipment
3234,WTBA,NASDAQ,West Bancorporation,Finance,Major Banks
3235,WTFC,NASDAQ,Wintrust Financial Corporation,Finance,Major Banks
3236,WTFCM,NASDAQ,Wintrust Financial Corporation,Finance,Major Banks
3237,WTFCW,NASDAQ,Wintrust Financial Corporation,Finance,Major Banks
3238,WVE,NASDAQ,Wave Life Sciences Ltd,Health Care,Major Pharmaceuticals
3239,WVFC,NASDAQ,Wvs Financial Corp,Finance,Banks
3240,WVVI,NASDAQ,Willamette Valley Vineyards Inc,Consumer Nondurables,Beverages Production Distribution
3241,WVVIP,NASDAQ,Willamette Valley Vineyards Inc,Consumer Nondurables,Beverages Production Distribution
3242,WWD,NASDAQ,Woodward Inc,Energy,Industrial Machinery Components
3243,WWR,NASDAQ,Westwater Resources Inc,Basic Industries,Precious Metals
3244,WYNN,NASDAQ,Wynn Resorts Limited,Consumer Services,Hotels Resorts
3245,XBIO,NASDAQ,Xenetic Biosciences Inc,Health Care,Major Pharmaceuticals
3246,XBIT,NASDAQ,Xbiotech Inc,Health Care,Major Pharmaceuticals
3247,XCRA,NASDAQ,Xcerra Corporation,Capital Goods,Electrical Products
3248,XEL,NASDAQ,Xcel Energy Inc,Public Utilities,Power Generation
3249,XELA,NASDAQ,Exela Technologies Inc,Miscellaneous,Business Services
3250,XELB,NASDAQ,Xcel Brands Inc,Miscellaneous,Multisector Companies
3251,XENE,NASDAQ,Xenon Pharmaceuticals Inc,Health Care,Major Pharmaceuticals
3252,XENT,NASDAQ,Intersect Ent Inc,Health Care,Medical Dental Instruments
3253,XGTI,NASDAQ,Xg Technology Inc,Consumer Durables,Telecommunications Equipment
3254,XGTIW,NASDAQ,Xg Technology Inc,Consumer Durables,Telecommunications Equipment
3255,XLNX,NASDAQ,Xilinx Inc,Technology,Semiconductors
3256,XLRN,NASDAQ,Acceleron Pharma Inc,Health Care,Biotechnology Biological Products No Diagnostic Substances
3257,XNCR,NASDAQ,Xencor Inc,Health Care,Major Pharmaceuticals
3258,XNET,NASDAQ,Xunlei Limited,Technology,Computer Software Prepackaged Software
3259,XOG,NASDAQ,Extraction Oil And Gas Inc,Energy,Oil And Gas Production
3260,XOMA,NASDAQ,Xoma Corporation,Health Care,Major Pharmaceuticals
3261,XONE,NASDAQ,The Exone Company,Capital Goods,Industrial Machinery Components
3262,XPER,NASDAQ,Xperi Corporation,Technology,Semiconductors
3263,XPLR,NASDAQ,Xplore Technologies Corp,Technology,Computer Manufacturing
3264,XRAY,NASDAQ,Dentsply Sirona Inc,Health Care,Medical Dental Instruments
3265,XSPA,NASDAQ,Xpresspa Group Inc,Consumer Services,Other Consumer Services
3266,XSPL,NASDAQ,Xspand Products Lab Inc,Consumer Nondurables,Recreational Products Toys
3267,XT,NASDAQ,Ishares Exponential Technologies Etf,Missing,Missing
3268,XTLB,NASDAQ,Xtl Biopharmaceuticals Ltd,Health Care,Major Pharmaceuticals
3269,YDIV,NASDAQ,First Trust International Multiasset Diversified Income Index,Missing,Missing
3270,YECO,NASDAQ,Yulong Ecomaterials Limited,Capital Goods,Building Materials
3271,YGYI,NASDAQ,Youngevity International Inc,Consumer Services,Catalog Specialty Distribution
3272,YIN,NASDAQ,Yintech Investment Holdings Limited,Finance,Investment Bankers Brokers Service
3273,YLCO,NASDAQ,Global X Yieldco Index Etf,Missing,Missing
3274,YLDE,NASDAQ,Clearbridge Dividend Strategy Esg Etf,Missing,Missing
3275,YNDX,NASDAQ,Yandex Nv,Technology,Computer Software Programming Data Processing
3276,YOGA,NASDAQ,Yogaworks Inc,Consumer Services,Other Consumer Services
3277,YORW,NASDAQ,The York Water Company,Public Utilities,Water Supply
3278,YRCW,NASDAQ,Yrc Worldwide Inc,Transportation,Trucking Freight Courier Services
3279,YRIV,NASDAQ,Yangtze River Port And Logistics Limited,Finance,Real Estate
3280,YTEN,NASDAQ,Yield10 Bioscience Inc,Basic Industries,Containers Packaging
3281,YTRA,NASDAQ,Yatra Online Inc,Consumer Services,Transportation Services
3282,YY,NASDAQ,Yy Inc,Technology,Edp Services
3283,Z,NASDAQ,Zillow Group Inc,Miscellaneous,Business Services
3284,ZAGG,NASDAQ,Zagg Inc,Consumer Services,Other Specialty Stores
3285,ZAIS,NASDAQ,Zais Group Holdings Inc,Finance,Investment Managers
3286,ZBIO,NASDAQ,Proshares Ultrapro Short Nasdaq Biotechnology,Missing,Missing
3287,ZBRA,NASDAQ,Zebra Technologies Corporation,Technology,Industrial Machinery Components
3288,ZEAL,NASDAQ,Zealand Pharma A S,Health Care,Major Pharmaceuticals
3289,ZEUS,NASDAQ,Olympic Steel Inc,Basic Industries,Metal Fabrications
3290,ZFGN,NASDAQ,Zafgen Inc,Health Care,Major Pharmaceuticals
3291,ZG,NASDAQ,Zillow Group Inc,Miscellaneous,Business Services
3292,ZGNX,NASDAQ,Zogenix Inc,Health Care,Major Pharmaceuticals
3293,ZION,NASDAQ,Zions Bancorporation,Finance,Major Banks
